,Distance,Cell_Types,isADoublet,Group_Cluster
Cell_840,0.903824333762812,5,FALSE,7
Cell_851,0.930779053828734,5,FALSE,7
Cell_885,0.9860706712726,7-8-1-3-5-even,TRUE,7
Cell_891,0.970164967250586,7,FALSE,7
Cell_892,0.893635069106044,7,FALSE,7
Cell_904,0.909697856683719,7,FALSE,7
Cell_911,0.99165311049926,7-8-1-3-5-two,TRUE,7
Cell_921,0.995397719471063,7-8-1-3-5-even,TRUE,7
Cell_931,0.995437199629665,7-8-1-3-5-two,TRUE,7
Cell_962,0.616218942984993,10-5-two,TRUE,7
Cell_993,0.85517779661859,7,FALSE,7
Cell_1022,0.969878418935728,7,FALSE,7
Cell_1034,0.835101379565883,5,FALSE,7
Cell_1055,0.950538283827309,5,FALSE,7
Cell_1057,0.997981506450959,3,FALSE,7
Cell_1065,0.994398274365521,5,FALSE,7
Cell_1079,0.994005812275472,7,FALSE,7
Cell_1080,0.969980671485663,7-8-1-3-5-two,TRUE,7
Cell_1089,0.773367973107713,7,FALSE,7
Cell_1091,0.653402927369584,5,FALSE,7
Cell_1117,0.899799312880855,5,FALSE,7
Cell_1124,0.894821412651587,5,FALSE,7
Cell_1130,0.9832668655918,7,FALSE,7
Cell_1154,0.940749635155262,7,FALSE,7
Cell_1177,0.98687459511037,7-8-1-3-5-two,TRUE,7
Cell_1183,0.842217653724737,5,FALSE,7
Cell_1190,0.997559503525059,7-8-1-3-5-one,TRUE,7
Cell_1229,0.979523234114441,7,FALSE,7
Cell_1244,0.866635417610073,5,FALSE,7
Cell_1250,0.944875454312248,7,FALSE,7
Cell_1258,0.914456408785272,7,FALSE,7
Cell_1265,0.754366267562184,5-9-one,TRUE,7
Cell_1271,0.973574155132261,5,FALSE,7
Cell_1291,0.780518295370712,7,FALSE,7
Cell_1299,0.968104825462138,5,FALSE,7
Cell_1319,0.997801240839526,7-8-1-3-5-one,TRUE,7
Cell_1325,0.975445008218495,7-8-1-3-5-two,TRUE,7
Cell_1333,0.866571398327361,7,FALSE,7
Cell_1337,0.903255540027077,7,FALSE,7
Cell_1357,0.960353144655543,7,FALSE,7
Cell_1360,0.909598001107499,5,FALSE,7
Cell_1368,0.99980721110849,3,FALSE,7
Cell_1378,0.934544958852332,5,FALSE,7
Cell_1385,0.963742664649964,7,FALSE,7
Cell_1386,0.98964997098069,7,FALSE,7
Cell_1394,0.874378021115667,7,FALSE,7
Cell_1397,0.8817107828506,7,FALSE,7
Cell_1428,0.914327605597575,5,FALSE,7
Cell_1447,0.951802440170052,7-8-1-3-5-two,TRUE,7
Cell_1474,0.956611379093658,7,FALSE,7
Cell_1475,0.99947316317224,1,FALSE,7
Cell_1484,0.878595081182297,5,FALSE,7
Cell_1486,0.819361999101213,7,FALSE,7
Cell_1498,0.828301797881768,9,FALSE,7
Cell_1500,0.940169553314629,5,FALSE,7
Cell_1526,0.908161296369973,5,FALSE,7
Cell_1527,0.964880965420594,5,FALSE,7
Cell_1535,0.699418027727723,5,FALSE,7
Cell_1539,0.938606974262825,5,FALSE,7
Cell_1547,0.996329299426339,3,FALSE,7
Cell_1566,0.92906168757772,5,FALSE,7
Cell_1607,0.872626234511213,7,FALSE,7
Cell_1616,0.910875726419623,5,FALSE,7
Cell_1623,0.891013115879445,5,FALSE,7
Cell_1638,0.88547834891357,7,FALSE,7
Cell_1641,0.995338930455362,1,FALSE,7
Cell_1647,0.812272138892897,5,FALSE,7
Cell_1651,0.841838548689072,5-9-one,TRUE,7
Cell_1656,0.997281084741064,1,FALSE,7
Cell_1679,0.908935249008257,5,FALSE,7
Cell_1699,0.995954657646197,7,FALSE,7
Cell_1714,0.773202821042318,5,FALSE,7
Cell_1731,0.980653691949716,8,FALSE,7
Cell_1734,0.988742333519407,7-8-1-3-5-two,TRUE,7
Cell_1755,0.997885494436335,1,FALSE,7
Cell_1758,0.994985709054123,7,FALSE,7
Cell_1795,0.978311114672515,7-8-1-3-5-two,TRUE,7
Cell_1808,0.874497012787212,5,FALSE,7
Cell_1827,0.903011803494424,5,FALSE,7
Cell_1829,0.894645997345702,5,FALSE,7
Cell_1835,0.997387240909974,7-8-1-3-5-two,TRUE,7
Cell_1857,0.950821306980797,5,FALSE,7
Cell_1858,0.771902998806407,5-9-one,TRUE,7
Cell_1885,0.956461178342267,5,FALSE,7
Cell_1934,0.998911728647719,7-8-1-3-5-one,TRUE,7
Cell_1942,0.755509441958309,5,FALSE,7
Cell_1945,0.722635587615275,5-6-2-4-one,TRUE,7
Cell_1953,0.994768349123411,7-8-1-3-5-two,TRUE,7
Cell_1978,0.97983790540987,7-8-1-3-5-two,TRUE,7
Cell_1984,0.790657593681664,7,FALSE,7
Cell_1988,0.999083973793855,7-8-1-3-5-even,TRUE,7
Cell_2005,0.957535296401406,5,FALSE,7
Cell_2006,0.578205208800636,5-9-even,TRUE,7
Cell_2026,0.961557923636454,5,FALSE,7
Cell_2045,0.827270526117195,5-9-one,TRUE,7
Cell_2069,0.932689110828459,7-8-1-3-5-two,TRUE,7
Cell_2076,0.997489195682644,7-8-1-3-5-one,TRUE,7
Cell_2092,0.990868236902455,1,FALSE,7
Cell_2096,0.955847930811817,7,FALSE,7
Cell_2103,0.992287274039122,7,FALSE,7
Cell_2107,0.915265321547419,7-8-1-3-9-even,TRUE,7
Cell_2136,0.920928908309,7,FALSE,7
Cell_2137,0.813468915671499,7,FALSE,7
Cell_2145,0.999846860456819,1,FALSE,7
Cell_2149,0.906945205980562,7,FALSE,7
Cell_2163,0.979112106578139,7,FALSE,7
Cell_2176,0.99913906720175,7-8-1-3-5-one,TRUE,7
Cell_2187,0.90670073531933,8,FALSE,7
Cell_2191,0.993623437702428,7,FALSE,7
Cell_2199,0.959199831652592,7,FALSE,7
Cell_2204,0.968836277931054,7-8-1-3-5-two,TRUE,7
Cell_2206,0.912591933769298,5,FALSE,7
Cell_2223,0.997510378408831,8,FALSE,7
Cell_2230,0.862618029796075,5,FALSE,7
Cell_2239,0.907106416555518,5,FALSE,7
Cell_2245,0.975443227574762,7-8-1-3-5-two,TRUE,7
Cell_2247,0.631685709571076,7-8-1-3-10-two,TRUE,7
Cell_2255,0.99188990092297,7-8-1-3-5-even,TRUE,7
Cell_2256,0.999833459134279,3,FALSE,7
Cell_2269,0.874888551203441,5,FALSE,7
Cell_2273,0.843154926577577,5,FALSE,7
Cell_2296,0.907518541547366,7,FALSE,7
Cell_2306,0.985630197251627,7,FALSE,7
Cell_2313,0.960266686497925,7-8-1-3-5-two,TRUE,7
Cell_2320,0.863089893276639,7,FALSE,7
Cell_2335,0.965501575342338,7-8-1-3-5-two,TRUE,7
Cell_2336,0.832379616769823,7,FALSE,7
Cell_2338,0.91224054975958,8,FALSE,7
Cell_2351,0.998514879296556,3,FALSE,7
Cell_2372,0.928865881009731,7,FALSE,7
Cell_2377,0.995918045075111,8,FALSE,7
Cell_2384,0.89121725155631,5,FALSE,7
Cell_2385,0.894310416207595,5,FALSE,7
Cell_2388,0.93585509038312,7,FALSE,7
Cell_2392,0.980130659357981,8,FALSE,7
Cell_2408,0.896584735816163,5,FALSE,7
Cell_2412,0.900783797468522,5,FALSE,7
Cell_2413,0.943526637735275,5,FALSE,7
Cell_2425,0.984239649067594,8,FALSE,7
Cell_2442,0.996579604251754,7-8-1-3-5-even,TRUE,7
Cell_2445,0.99235868215575,7,FALSE,7
Cell_2446,0.717716261969095,5,FALSE,7
Cell_2473,0.929290683635368,5,FALSE,7
Cell_2477,0.845733227984999,5,FALSE,7
Cell_2478,0.999137564819064,7-8-1-3-5-two,TRUE,7
Cell_2503,0.988154474684329,7,FALSE,7
Cell_2507,0.943557551434943,7-8-1-3-5-two,TRUE,7
Cell_2515,0.814638249566549,7,FALSE,7
Cell_2520,0.884838311089491,5,FALSE,7
Cell_2523,0.8706152820114,5,FALSE,7
Cell_2529,0.915647286153836,7,FALSE,7
Cell_2539,0.951349158509883,7,FALSE,7
Cell_2544,0.911436259854768,5,FALSE,7
Cell_2551,0.895851630479368,5,FALSE,7
Cell_2564,0.988278606494661,5,FALSE,7
Cell_2570,0.823058498149003,7,FALSE,7
Cell_2571,0.907898034357135,5-9-one,TRUE,7
Cell_2574,0.979026168889524,7-8-1-3-10-one,TRUE,7
Cell_2580,0.957750643400823,5,FALSE,7
Cell_2583,0.928730596955799,7,FALSE,7
Cell_2588,0.736699762521883,7,FALSE,7
Cell_2611,0.985857031036575,5,FALSE,7
Cell_2616,0.980296745682918,8,FALSE,7
Cell_2617,0.935550511696421,5,FALSE,7
Cell_2650,0.998890570502903,7-8-1-3-5-one,TRUE,7
Cell_2657,0.939655363962462,5,FALSE,7
Cell_2661,0.859871502111059,7,FALSE,7
Cell_2675,0.985446640501176,7-8-1-3-5-two,TRUE,7
Cell_2685,0.794192462050675,7,FALSE,7
Cell_2687,0.964014857804367,5,FALSE,7
Cell_2690,0.97776677763714,7,FALSE,7
Cell_2694,0.756940353478732,7,FALSE,7
Cell_2700,0.951012617853082,8,FALSE,7
Cell_2714,0.999112980597948,3,FALSE,7
Cell_2718,0.980276136158097,5,FALSE,7
Cell_2720,0.97539761352386,5,FALSE,7
Cell_13,0.969396444087947,8,FALSE,8
Cell_21,0.979865605296401,7,FALSE,8
Cell_27,0.996550446930758,7-8-1-3-5-even,TRUE,8
Cell_34,0.986693845917575,7-8-1-3-10-one,TRUE,8
Cell_50,0.67578263167303,7-8-1-3-9-two,TRUE,8
Cell_67,0.607636692003809,5-9-one,TRUE,8
Cell_79,0.995338190000299,1,FALSE,8
Cell_80,0.951798362617687,7-8-1-3-5-two,TRUE,8
Cell_81,0.978084484818198,7,FALSE,8
Cell_90,0.996568684721186,7,FALSE,8
Cell_97,0.745731148143554,7-8-1-3-10-even,TRUE,8
Cell_110,0.857341628924432,10-5-two,TRUE,8
Cell_114,0.900881869661295,5,FALSE,8
Cell_146,0.999729060033145,3,FALSE,8
Cell_148,0.999208891251499,1,FALSE,8
Cell_152,0.999818623661307,3,FALSE,8
Cell_161,0.999890453434121,1,FALSE,8
Cell_162,0.99476047129416,8,FALSE,8
Cell_178,0.999629419264283,1,FALSE,8
Cell_197,0.984521366610688,7-8-1-3-10-one,TRUE,8
Cell_220,0.99565158690723,3,FALSE,8
Cell_260,0.996525624441484,7-8-1-3-5-two,TRUE,8
Cell_274,0.998635458155888,3,FALSE,8
Cell_275,0.979163684017432,8,FALSE,8
Cell_281,0.995828448979773,1,FALSE,8
Cell_283,0.999136385768876,3,FALSE,8
Cell_284,0.995411002633485,8,FALSE,8
Cell_334,0.99979920198242,3,FALSE,8
Cell_342,0.998031577699277,7-8-1-3-5-one,TRUE,8
Cell_351,0.866221731190728,5,FALSE,8
Cell_352,0.999846242883563,3,FALSE,8
Cell_362,0.973051812634211,7-8-1-3-5-two,TRUE,8
Cell_366,0.84836937129371,5,FALSE,8
Cell_368,0.827429260387112,7,FALSE,8
Cell_387,0.997514857950817,7-8-1-3-5-one,TRUE,8
Cell_390,0.988593337911586,7,FALSE,8
Cell_394,0.993886386556022,8,FALSE,8
Cell_398,0.999221492862209,1,FALSE,8
Cell_410,0.997972457589075,7-8-1-3-9-one,TRUE,8
Cell_412,0.994879736043323,1,FALSE,8
Cell_422,0.997456935649606,3,FALSE,8
Cell_426,0.994560032422431,7-8-1-3-5-one,TRUE,8
Cell_427,0.997418634990417,3,FALSE,8
Cell_432,0.997652806942308,7-8-1-3-5-one,TRUE,8
Cell_434,0.999819789575211,1,FALSE,8
Cell_436,0.999998365730171,3,FALSE,8
Cell_446,0.998373153574497,7-8-1-3-5-one,TRUE,8
Cell_447,0.976113248711699,7,FALSE,8
Cell_464,0.99829922052744,7-8-1-3-5-even,TRUE,8
Cell_469,0.903731815075915,5,FALSE,8
Cell_493,0.986124673147187,7-8-1-3-10-one,TRUE,8
Cell_500,0.999670583017521,3,FALSE,8
Cell_514,0.991845558526482,1,FALSE,8
Cell_521,0.999725055368633,1,FALSE,8
Cell_524,0.924295787649733,8,FALSE,8
Cell_530,0.868863308739144,7,FALSE,8
Cell_562,0.999851720522126,3,FALSE,8
Cell_573,0.997335571534057,8,FALSE,8
Cell_583,0.999480415622694,7-8-1-3-5-one,TRUE,8
Cell_587,0.913984052156292,7,FALSE,8
Cell_591,0.937360248123005,7,FALSE,8
Cell_602,0.999997266736336,3,FALSE,8
Cell_608,0.999921453740241,7-8-1-3-5-one,TRUE,8
Cell_626,0.99916790547131,3,FALSE,8
Cell_635,0.998717838924778,3,FALSE,8
Cell_638,0.999663818893681,8,FALSE,8
Cell_640,0.978440141666108,8,FALSE,8
Cell_648,0.998756548825974,7-8-1-3-5-one,TRUE,8
Cell_649,0.999203199741465,3,FALSE,8
Cell_652,0.9980391952579,8,FALSE,8
Cell_653,0.99873929400317,3,FALSE,8
Cell_657,0.999750770757055,3,FALSE,8
Cell_661,0.654304687263408,7,FALSE,8
Cell_678,0.995571218640223,1,FALSE,8
Cell_686,0.996410141516854,3,FALSE,8
Cell_691,0.999917037079493,3,FALSE,8
Cell_694,0.992510782665743,1,FALSE,8
Cell_695,0.997764492066666,1,FALSE,8
Cell_696,0.976947131768613,7-8-1-3-5-two,TRUE,8
Cell_700,0.99972655818953,3,FALSE,8
Cell_728,0.902010314174718,7,FALSE,8
Cell_740,0.651887800059741,7,FALSE,8
Cell_744,0.999689213289412,3,FALSE,8
Cell_756,0.997197078552527,7-8-1-3-5-even,TRUE,8
Cell_772,0.999566046834088,8,FALSE,8
Cell_781,0.987598788316453,8,FALSE,8
Cell_796,0.993001170289304,7-8-1-3-5-two,TRUE,8
Cell_804,0.999080308350044,1,FALSE,8
Cell_806,0.999537497961344,7-8-1-3-5-one,TRUE,8
Cell_808,0.999955798042537,8,FALSE,8
Cell_812,0.995678814337953,7-8-1-3-9-one,TRUE,8
Cell_820,0.715540440744093,7,FALSE,8
Cell_822,0.989851025279973,7-8-1-3-10-one,TRUE,8
Cell_834,0.998705352391042,7-8-1-3-5-one,TRUE,8
Cell_865,0.99967006624083,1,FALSE,8
Cell_879,0.979777319852343,7,FALSE,8
Cell_932,0.996850773628864,7-8-1-3-9-one,TRUE,8
Cell_942,0.99938243935918,7-8-1-3-5-one,TRUE,8
Cell_949,0.999347436428207,7-8-1-3-5-one,TRUE,8
Cell_997,0.644203749898442,7,FALSE,8
Cell_1001,0.999436361258668,7-8-1-3-5-one,TRUE,8
Cell_1019,0.999009899232813,1,FALSE,8
Cell_1020,0.999829301290511,1,FALSE,8
Cell_1040,0.960583354569997,7-8-1-3-10-one,TRUE,8
Cell_1048,0.996958360340792,7-8-1-3-5-one,TRUE,8
Cell_1050,0.998566097695646,3,FALSE,8
Cell_1074,0.872345130240363,8,FALSE,8
Cell_1075,0.983765258697592,7,FALSE,8
Cell_1099,0.99933881655585,7-8-1-3-5-one,TRUE,8
Cell_1104,0.997821332158344,7-8-1-3-5-one,TRUE,8
Cell_1107,0.98675136507733,7-8-1-3-10-one,TRUE,8
Cell_1148,0.943212148920222,7,FALSE,8
Cell_1162,0.856127157659307,7-8-1-3-10-even,TRUE,8
Cell_1181,0.99557965854909,1,FALSE,8
Cell_1203,0.849711506881814,7,FALSE,8
Cell_1218,0.997823933421439,3,FALSE,8
Cell_1220,0.99877824673754,7-8-1-3-5-two,TRUE,8
Cell_1246,0.998791041266614,7-8-1-3-5-one,TRUE,8
Cell_1253,0.999950603049891,3,FALSE,8
Cell_1269,0.999867469452013,3,FALSE,8
Cell_1274,0.989536750895298,7-8-1-3-10-one,TRUE,8
Cell_1297,0.964950511363801,7-8-1-3-5-two,TRUE,8
Cell_1303,0.973096984600569,7-8-1-3-5-two,TRUE,8
Cell_1328,0.999101312356755,7-8-1-3-5-one,TRUE,8
Cell_1335,0.99988663025588,3,FALSE,8
Cell_1343,0.997774767349852,3,FALSE,8
Cell_1345,0.9961763206841,7-8-1-3-5-two,TRUE,8
Cell_1358,0.997190936623309,8,FALSE,8
Cell_1414,0.971893397267689,7-8-1-3-5-two,TRUE,8
Cell_1418,0.999369639731375,7-8-1-3-5-one,TRUE,8
Cell_1419,0.997071974274645,1,FALSE,8
Cell_1426,0.999342179540286,1,FALSE,8
Cell_1432,0.999836650957815,1,FALSE,8
Cell_1433,0.984212454240446,7,FALSE,8
Cell_1435,0.999084733897382,7-8-1-3-5-one,TRUE,8
Cell_1469,0.999264844338974,7-8-1-3-9-one,TRUE,8
Cell_1492,0.963169358607394,7-8-1-3-10-one,TRUE,8
Cell_1548,0.998208307160427,7-8-1-3-5-one,TRUE,8
Cell_1578,0.955371072292554,7-8-1-3-5-two,TRUE,8
Cell_1582,0.999036396336193,7-8-1-3-5-even,TRUE,8
Cell_1625,0.884769165893912,7-8-1-3-10-two,TRUE,8
Cell_1628,0.998887788775946,7-8-1-3-5-one,TRUE,8
Cell_1634,0.656487892682617,7,FALSE,8
Cell_1642,0.999712681754627,7-8-1-3-5-one,TRUE,8
Cell_1655,0.999521616046262,3,FALSE,8
Cell_1692,0.881199734973138,7,FALSE,8
Cell_1704,0.978720225655858,8,FALSE,8
Cell_1705,0.958579304969912,8,FALSE,8
Cell_1711,0.982711198537967,7-8-1-3-10-one,TRUE,8
Cell_1715,0.984608094973632,8,FALSE,8
Cell_1730,0.997571784202998,1,FALSE,8
Cell_1736,0.998627547398077,3,FALSE,8
Cell_1739,0.997360231386642,7-8-1-3-5-even,TRUE,8
Cell_1753,0.894509425596696,8,FALSE,8
Cell_1767,0.999825920432437,3,FALSE,8
Cell_1779,0.999339648785893,3,FALSE,8
Cell_1818,0.998174995587556,1,FALSE,8
Cell_1833,0.775960553935117,7,FALSE,8
Cell_1872,0.793263669248903,7-8-1-3-10-even,TRUE,8
Cell_1884,0.753690294068934,7,FALSE,8
Cell_1888,0.947008383055803,8,FALSE,8
Cell_1905,0.992412651888191,7-8-1-3-9-one,TRUE,8
Cell_1914,0.998732684581353,7-8-1-3-5-even,TRUE,8
Cell_1919,0.99985590310636,1,FALSE,8
Cell_1923,0.942323754172942,7-8-1-3-9-even,TRUE,8
Cell_1938,0.999873403546426,3,FALSE,8
Cell_1939,0.998897079217495,8,FALSE,8
Cell_1951,0.9831096227999,7-8-1-3-5-two,TRUE,8
Cell_1980,0.99720202954909,1,FALSE,8
Cell_1998,0.861411046256848,7,FALSE,8
Cell_2009,0.994831111937883,1,FALSE,8
Cell_2040,0.795564186712416,7-8-1-3-10-even,TRUE,8
Cell_2047,0.935707045586536,7-8-1-3-5-two,TRUE,8
Cell_2056,0.988634171402916,8,FALSE,8
Cell_2086,0.999183712968544,3,FALSE,8
Cell_2099,0.998802486709034,1,FALSE,8
Cell_2111,0.999159444377561,3,FALSE,8
Cell_2117,0.975682602503564,7,FALSE,8
Cell_2133,0.999787180167514,3,FALSE,8
Cell_2138,0.999783860869253,1,FALSE,8
Cell_2152,0.996011899719433,1,FALSE,8
Cell_2174,0.99917826101175,3,FALSE,8
Cell_2180,0.997921092448381,1,FALSE,8
Cell_2184,0.939600999110478,8,FALSE,8
Cell_2186,0.999881550049717,3,FALSE,8
Cell_2196,0.996940629117028,3,FALSE,8
Cell_2217,0.990005589407912,8,FALSE,8
Cell_2219,0.977342230547322,8,FALSE,8
Cell_2226,0.990254331570797,7-8-1-3-5-two,TRUE,8
Cell_2248,0.995148764125258,7-8-1-3-10-one,TRUE,8
Cell_2309,0.998422164645449,3,FALSE,8
Cell_2332,0.999682015219176,3,FALSE,8
Cell_2340,0.816999117036103,7-8-1-3-10-even,TRUE,8
Cell_2341,0.851377551824622,7,FALSE,8
Cell_2371,0.999012822597183,1,FALSE,8
Cell_2382,0.725523046403158,7,FALSE,8
Cell_2394,0.864501651619386,7,FALSE,8
Cell_2404,0.998857254112147,7-8-1-3-5-even,TRUE,8
Cell_2430,0.998899335063223,3,FALSE,8
Cell_2431,0.952120714689643,7,FALSE,8
Cell_2447,0.991292513002416,8,FALSE,8
Cell_2451,0.838825284127166,7,FALSE,8
Cell_2454,0.99943133330032,1,FALSE,8
Cell_2472,0.999818700696363,1,FALSE,8
Cell_2474,0.989341195806016,7,FALSE,8
Cell_2480,0.998231016086,7-8-1-3-5-even,TRUE,8
Cell_2481,0.99017846869316,7-8-1-3-5-two,TRUE,8
Cell_2485,0.969447801990095,7-8-1-3-5-two,TRUE,8
Cell_2488,0.999266068693407,7-8-1-3-5-one,TRUE,8
Cell_2500,0.972989856017896,7-8-1-3-5-two,TRUE,8
Cell_2506,0.989532389950538,7-8-1-3-9-one,TRUE,8
Cell_2517,0.993479185009392,7-8-1-3-5-two,TRUE,8
Cell_2528,0.994811736395445,7,FALSE,8
Cell_2533,0.961464850601679,7-8-1-3-5-two,TRUE,8
Cell_2557,0.934545393072459,7,FALSE,8
Cell_2561,0.998308007993394,7-8-1-3-5-one,TRUE,8
Cell_2579,0.999656807468832,3,FALSE,8
Cell_2604,0.952236244262248,7-8-1-3-5-two,TRUE,8
Cell_2605,0.903840100280355,7-8-1-3-10-even,TRUE,8
Cell_2613,0.998751690523085,7-8-1-3-5-one,TRUE,8
Cell_2614,0.997617836174204,7-8-1-3-5-one,TRUE,8
Cell_2618,0.993832080006,7-8-1-3-5-two,TRUE,8
Cell_2624,0.576324993690264,10-5-two,TRUE,8
Cell_2627,0.814853669763613,7,FALSE,8
Cell_2632,0.814188301978362,7,FALSE,8
Cell_2658,0.999351099364148,7-8-1-3-5-even,TRUE,8
Cell_2662,0.908081496547005,7,FALSE,8
Cell_2671,0.899114900024585,7,FALSE,8
Cell_2673,0.999491837983691,7-8-1-3-5-one,TRUE,8
Cell_2677,0.99764672777935,3,FALSE,8
Cell_2680,0.8405395925258,7-8-1-3-10-even,TRUE,8
Cell_2682,0.998548837708111,1,FALSE,8
Cell_2689,0.993031271687944,7-8-1-3-5-even,TRUE,8
Cell_2696,0.998153505915579,7-8-1-3-5-one,TRUE,8
Cell_2721,0.991779267534776,7,FALSE,8
Cell_2722,0.893081420154018,7,FALSE,8
Cell_42,0.999425607199729,9,FALSE,9
Cell_229,0.914859959706481,5-9-two,TRUE,9
Cell_452,0.982874936360084,9,FALSE,9
Cell_525,0.996986381605248,9,FALSE,9
Cell_541,0.996190018503076,9,FALSE,9
Cell_601,0.992738373319376,9,FALSE,9
Cell_607,0.991658665603846,5-9-two,TRUE,9
Cell_614,0.995916705744445,9,FALSE,9
Cell_636,0.998825987149005,9,FALSE,9
Cell_715,0.991999320479418,9,FALSE,9
Cell_890,0.971670695272983,9,FALSE,9
Cell_961,0.992062761130891,9,FALSE,9
Cell_1126,0.996403303089432,9,FALSE,9
Cell_1222,0.999095358237132,9,FALSE,9
Cell_1306,0.971276870690642,9,FALSE,9
Cell_1384,0.942824972100098,9,FALSE,9
Cell_1455,0.998012584156797,9,FALSE,9
Cell_1654,0.997495529091361,9,FALSE,9
Cell_1815,0.998460117385277,9,FALSE,9
Cell_2025,0.996677411721301,9,FALSE,9
Cell_2051,0.97887504659136,9,FALSE,9
Cell_2097,0.996746439893103,9,FALSE,9
Cell_2244,0.916059427216109,5-9-one,TRUE,9
Cell_2417,0.985706414885571,9,FALSE,9
Cell_2436,0.997883385064909,9,FALSE,9
Cell_2475,0.935764759938666,9,FALSE,9
Cell_2522,0.945202884320607,9,FALSE,9
Cell_2631,0.983835390827155,9,FALSE,9
Cell_2640,0.870773093585776,9,FALSE,9
Cell_2708,0.99212363503988,9,FALSE,9
Cell_118,0.999731810052768,10,FALSE,10
Cell_291,0.999944712775287,10,FALSE,10
Cell_401,0.997390653150971,10,FALSE,10
Cell_417,0.982994484245523,10,FALSE,10
Cell_501,0.992714189844538,10,FALSE,10
Cell_612,0.99961246459751,10-9-one,TRUE,10
Cell_646,0.998908625063895,10,FALSE,10
Cell_651,0.997162701960256,10,FALSE,10
Cell_801,0.999048216793973,10,FALSE,10
Cell_855,0.999035560418817,10-9-one,TRUE,10
Cell_940,0.999607392595268,10,FALSE,10
Cell_967,0.998712361262197,10-9-even,TRUE,10
Cell_1136,0.989251741282623,10,FALSE,10
Cell_1139,0.999746484207045,10,FALSE,10
Cell_1326,0.995362994854043,10,FALSE,10
Cell_1501,0.993452277312487,10,FALSE,10
Cell_1595,0.99504032034197,10-9-one,TRUE,10
Cell_1672,0.999715141191662,10-5-one,TRUE,10
Cell_1687,0.999694627462861,10,FALSE,10
Cell_1798,0.999873870692497,10,FALSE,10
Cell_1871,0.991888311479119,10,FALSE,10
Cell_2109,0.9999481520527,10,FALSE,10
Cell_2348,0.999171651109341,10,FALSE,10
Cell_2350,0.998565519260473,10-5-one,TRUE,10
Cell_2406,0.999500711463172,10,FALSE,10
Cell_2476,0.999108593139623,10,FALSE,10
Cell_2620,0.999294221915406,10,FALSE,10
Cell_2688,0.999271853486514,10,FALSE,10
Cell_2712,0.999687410766007,10,FALSE,10
